X,Y,TRAPTYPE,ATTRACTANTSUSED,TRAPID,ADDRESS,TOWN,STATE,COUNTY,TRAPSITE,TRAPSET,SETTIMEOFDAY,TRAPCOLLECT,COLLECTTIMEOFDAY,GENUS,SPECIES,LIFESTAGE,EGGSCOLLECTED,LARVAECOLLECTED,PUPAECOLLECTED,FEMALESCOLLECTED,MALESCOLLECTED,UNKNOWNCOLLECTED,REPORTDATE,LATITUDE,LONGITUDE,GIS_ID,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Aedes,aegypti,Adult,No,No,No,6,6,0,2018/08/24 17:49:00+00,38.864642,-76.985929,temp_1099,,{D861DC9B-6CD8-4621-9A82-0115DC7846CE},,,1837
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/06 04:00:00+00,Morning,2017/09/07 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,6,1,0,2017/09/11 22:18:00+00,38.864642,-76.985929,temp_90,,{3961418B-3EC2-4C4D-AEED-A6D4F3C7C79A},,,1838
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/05/29 04:00:00+00,Morning,2018/05/30 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,6,0,2018/06/18 20:50:00+00,38.864642,-76.985929,temp_612,,{CEEB2460-A935-4CEA-87EC-33C2CD7EF7C8},,,1839
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,8,9,0,2017/09/11 20:25:00+00,38.864642,-76.985929,temp_38,,{EFD19AB8-57C6-4744-9EB5-442FDFBA7EBB},,,1840
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/27 04:00:00+00,Morning,2017/09/28 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/10/24 14:07:00+00,38.864642,-76.985929,temp_491,,{B744BDD9-941B-434E-BE86-838C7C7A96FB},,,1841
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,10,0,2018/08/24 17:47:00+00,38.864642,-76.985929,temp_1097,,{552A2219-56AA-4DE1-97DB-AABE05828217},,,1842
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/30 04:00:00+00,Morning,2017/08/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,3,0,2017/09/11 21:38:00+00,38.864642,-76.985929,temp_69,,{39FC7032-D7ED-4B0C-BE36-6CB1B7D35EAE},,,1843
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/17 04:00:00+00,Morning,2017/05/18 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,0,0,2017/09/12 17:20:00+00,38.864642,-76.985929,temp_137,,{EFE2E510-B033-4961-9836-CC4E0C4692E8},,,1844
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,3,0,2018/07/09 20:45:00+00,38.864642,-76.985929,temp_1000,,{9FFCF848-DBF9-421F-9DEC-EA0513C82142},,,1845
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/17 04:00:00+00,Morning,2018/07/18 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,3,4,0,2018/08/24 18:56:00+00,38.864642,-76.985929,temp_1156,,{C296574E-45C7-4534-B453-0BA804C68553},,,1846
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,14,3,0,2018/10/05 16:36:00+00,38.864642,-76.985929,temp_1304,,{C9E1FECF-587D-4521-AFD8-9353CBCFA562},,,1847
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,6,4,0,2018/08/24 17:48:00+00,38.864642,-76.985929,temp_1098,,{F45C07EF-271C-447C-8C62-EE75D88E2915},,,1848
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/08/07 04:00:00+00,Afternoon,2018/08/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,2,0,2018/09/24 17:07:00+00,38.864642,-76.985929,temp_1368,,{6B1B003C-5AC1-44C8-B12B-6344900C9171},,,1849
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/24 04:00:00+00,Morning,2017/05/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,2,0,2017/09/12 18:49:00+00,38.864642,-76.985929,temp_667,,{6AED7148-FD01-45F1-9002-85D33252BF86},,,1850
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/14 04:00:00+00,Morning,2017/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,8,0,2017/09/19 19:03:00+00,38.864642,-76.985929,temp_155,,{4A26FF9E-87E6-4DF2-834C-E278311EA7A0},,,1851
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,2,0,2017/09/11 20:23:00+00,38.864642,-76.985929,temp_36,,{CC93D25E-E040-4439-A38E-CDA273CA81F9},,,1852
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/06/05 04:00:00+00,Afternoon,2018/06/06 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,8,0,2018/06/25 20:02:00+00,38.864642,-76.985929,temp_876,,{1167F7AD-1370-4236-BE4C-5064A9415A1F},,,1853
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,11,0,2017/09/11 20:23:00+00,38.864642,-76.985929,temp_37,,{F07277AA-1216-451E-AFC5-92AD4DD204A6},,,1854
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/06/26 04:00:00+00,Afternoon,2018/06/27 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,12,1,0,2018/07/09 18:03:00+00,38.864642,-76.985929,temp_950,,{1BC616F8-3A73-4EAB-8561-D4544C8ABA31},,,1855
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/23 04:00:00+00,Afternoon,2018/10/24 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,4,0,0,2018/11/05 15:28:00+00,38.864642,-76.985929,temp_765,,{9B088A16-9315-4DBB-9D94-DD6CBB2F0CC9},,,1856
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,4,0,2017/09/26 14:18:00+00,38.864642,-76.985929,temp_388,,{9F8BE04A-2FE5-45FD-85AC-65195A061F11},,,1857
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/14 04:00:00+00,Morning,2017/06/15 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,1,0,2017/09/19 19:04:00+00,38.864642,-76.985929,temp_157,,{1F21F8D9-D7E1-4BFC-9CCA-8839AB27A384},,,1858
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,5,7,0,2017/09/25 22:22:00+00,38.864642,-76.985929,temp_239,,{937882E6-225B-4E82-A48F-93D4CAAB0FD3},,,1859
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/21 21:20:00+00,38.864642,-76.985929,temp_329,,{6FD32062-E2B5-4F15-9385-EBA8942DBC03},,,1860
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/27 04:00:00+00,Morning,2017/09/28 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,5,2,0,2017/10/24 14:06:00+00,38.864642,-76.985929,temp_490,,{084B349E-051C-4A88-8406-13BC2D2B9A1E},,,1861
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/10/25 04:00:00+00,Morning,2017/10/26 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/10/27 17:15:00+00,38.864642,-76.985929,temp_787,,{651411DE-AB8E-4A1B-A01B-9A4D7B24E37E},,,1862
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/25 22:23:00+00,38.864642,-76.985929,temp_277,,{996EA71B-0D6F-481E-889A-9B74ABF68F35},,,1863
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,3,0,0,2018/10/05 17:43:00+00,38.864642,-76.985929,temp_1455,,{86991EC5-300E-450A-BAE0-30F274567ED8},,,1864
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/02 04:00:00+00,Morning,2017/08/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,13,5,0,2017/09/25 22:22:00+00,38.864642,-76.985929,temp_240,,{CC922CB2-E506-434D-A92B-4F722DC47D68},,,1865
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,2,0,0,2018/10/05 15:15:00+00,38.864642,-76.985929,temp_1029,,{45AC546A-E998-4645-9103-D285D432E364},,,1866
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/02 04:00:00+00,Afternoon,2018/07/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,12,15,0,2018/07/09 20:44:00+00,38.864642,-76.985929,temp_999,,{352F188C-9607-42DC-B7A8-D923E0E45072},,,1867
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/06/12 04:00:00+00,Afternoon,2018/06/13 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,8,0,2018/06/25 20:54:00+00,38.864642,-76.985929,temp_1062,,{47E2195A-D981-449B-BB80-755D237A526C},,,1868
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,6,2,0,2018/10/05 17:40:00+00,38.864642,-76.985929,temp_1451,,{66D79C2D-5132-4A2E-931A-3B0853B55BE2},,,1869
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/17 04:00:00+00,Morning,2018/07/18 04:00:00+00,Morning,Aedes,albopictus,Adult,No,No,No,6,1,0,2018/08/24 18:57:00+00,38.864642,-76.985929,temp_1157,,{8A46D4EF-DE34-42C7-BEFF-56D8640DE15E},,,1870
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/31 04:00:00+00,Morning,2017/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,30,9,0,2017/09/18 21:59:00+00,38.864642,-76.985929,temp_294,,{502B92CB-B4BB-4D23-8658-966C58872327},,,1871
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/20 04:00:00+00,Morning,2017/09/21 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,1,0,2017/09/25 21:18:00+00,38.864642,-76.985929,temp_196,,{46210096-E6B2-4B01-A4DD-3B457B553B0A},,,1872
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,8,16,0,2017/09/26 14:19:00+00,38.864642,-76.985929,temp_389,,{48AC102D-5E7D-45BC-B8BE-36B21ECD7CC8},,,1873
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/06 04:00:00+00,Morning,2017/09/07 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,2,0,2017/09/11 22:17:00+00,38.864642,-76.985929,temp_88,,{CE24183C-3BCC-45A8-8B83-D1EC6E34466A},,,1874
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,3,0,0,2018/10/05 19:09:00+00,38.864642,-76.985929,temp_1290,,{71E517A4-6B2F-48D0-A32F-D849E07D12FD},,,1875
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,14,9,0,2017/09/26 16:47:00+00,38.864642,-76.985929,temp_456,,{9291A7AA-5492-493A-B529-2BB1513FEB94},,,1876
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/18 04:00:00+00,Afternoon,2018/09/19 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,8,10,0,2018/10/05 17:05:00+00,38.864642,-76.985929,temp_1316,,{A0967A5A-944D-423A-A973-55A8371CE170},,,1877
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/06/19 04:00:00+00,Afternoon,2018/06/20 04:00:00+00,Afternoon,Aedes,sp.,Adult,No,No,No,10,22,0,2018/06/25 21:38:00+00,38.864642,-76.985929,temp_1239,,{BC88F921-ADFF-497C-9C2E-8A805C590FF1},,,1878
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,6,3,0,2018/10/05 15:11:00+00,38.864642,-76.985929,temp_1026,,{E30D6850-0645-450C-BED3-85DC57B0DE08},,,1879
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/30 04:00:00+00,Afternoon,2018/10/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/11/05 15:40:00+00,38.864642,-76.985929,temp_771,,{BA24E02C-EA5F-472C-B569-02AB38671556},,,1880
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,3,2,0,2018/10/05 19:10:00+00,38.864642,-76.985929,temp_1303,,{398FBFA3-1E2C-4677-90BB-9986A96A389D},,,1881
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/25 04:00:00+00,Afternoon,2018/09/26 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,5,0,2018/10/05 17:43:00+00,38.864642,-76.985929,temp_1454,,{AADFA931-5A47-4496-B09C-AD3418A880D6},,,1882
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/11 04:00:00+00,Afternoon,2018/09/12 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,1,0,2018/10/05 16:37:00+00,38.864642,-76.985929,temp_1305,,{C5A8E83E-C2D5-4B5D-BF54-E504093A9646},,,1883
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/09/11 20:26:00+00,38.864642,-76.985929,temp_39,,{7575F66F-E27F-4C74-8091-E462368CAED1},,,1884
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/02 04:00:00+00,Afternoon,2018/10/03 04:00:00+00,Afternoon,Culex,restuans,Adult,No,No,No,5,0,0,2018/10/05 19:08:00+00,38.864642,-76.985929,temp_1289,,{A6BE961F-CE61-4B52-9860-91DC966A59EA},,,1885
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/16 04:00:00+00,Morning,2017/08/17 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,1,1,2017/09/26 16:49:00+00,38.864642,-76.985929,temp_457,,{3D983323-F00F-4E6D-AD5B-62BF105C1675},,,1886
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/09/04 04:00:00+00,Afternoon,2018/09/05 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2018/10/05 15:13:00+00,38.864642,-76.985929,temp_1027,,{CDD1608C-A1EA-49E3-9B02-387DE5F21BEE},,,1887
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/30 04:00:00+00,Morning,2017/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,10,1,0,2017/09/11 21:41:00+00,38.864642,-76.985929,temp_72,,{BC7900B8-66E4-4924-ABFA-41AEBDBDE746},,,1888
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/14 04:00:00+00,Morning,2017/06/15 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,1,0,2017/09/19 19:04:00+00,38.864642,-76.985929,temp_156,,{D735EB79-CB80-4E93-B2F8-0733C721135A},,,1889
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/07 04:00:00+00,Morning,2017/06/08 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,4,4,0,2017/09/18 23:06:00+00,38.864642,-76.985929,temp_345,,{D4E381F1-99CF-4575-BAB4-FEC0741F1921},,,1890
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/07/19 04:00:00+00,Morning,2017/07/20 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,9,0,0,2017/09/21 21:21:00+00,38.864642,-76.985929,temp_331,,{DE2C56FE-349E-4A38-81FA-B95DB8E78785},,,1891
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/07/12 04:00:00+00,Morning,2017/07/13 04:00:00+00,Afternoon,Aedes,aegypti,Adult,No,No,No,7,1,0,2017/09/21 20:23:00+00,38.864642,-76.985929,temp_269,,{573BE43A-3D73-4DC6-A348-877DC039F956},,,1892
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/21 04:00:00+00,Morning,2017/06/22 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,7,6,0,2017/09/19 19:31:00+00,38.864642,-76.985929,temp_185,,{DFB4955C-370B-4D24-A3C4-B4D4EBF7A86C},,,1893
-8570034.41408375,4702301.20556156,BGS Trap,Lure,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/30 04:00:00+00,Afternoon,2018/10/31 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,1,0,2018/11/05 15:39:00+00,38.864642,-76.985929,temp_770,,{642F4900-A31E-4076-A757-969AD876CBD2},,,1894
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/31 04:00:00+00,Afternoon,2018/08/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,9,2,0,2018/08/31 15:09:00+00,38.864642,-76.985929,temp_1487,,{870ADE45-C2E2-44B8-BE5C-38B36382D93E},,,1895
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/30 04:00:00+00,Morning,2017/08/31 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2017/09/11 21:39:00+00,38.864642,-76.985929,temp_70,,{8A74CDCC-6F6F-4800-B921-20245346C4F0},,,1896
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/23 04:00:00+00,Morning,2017/08/24 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/11 20:26:00+00,38.864642,-76.985929,temp_40,,{A4383103-BE4E-4F1A-B155-98B7A524AE42},,,1897
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/08/09 04:00:00+00,Morning,2017/08/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,19,0,0,2017/09/26 14:20:00+00,38.864642,-76.985929,temp_390,,{A658156F-502B-4206-8383-B24C34B57045},,,1898
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/09/13 04:00:00+00,Morning,2017/09/14 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,11,0,0,2017/09/18 21:17:00+00,38.864642,-76.985929,temp_253,,{7856310F-28CB-4B44-960F-8C918DC2C7BE},,,1899
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/31 04:00:00+00,Morning,2017/06/01 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,3,0,0,2017/09/18 21:59:00+00,38.864642,-76.985929,temp_295,,{8255A022-2FFE-4A02-AF98-48949369059F},,,1900
-8570034.41408375,4702301.20556156,Gravid Trap,Lure and grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/06/28 04:00:00+00,Morning,2017/06/29 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,5,4,0,2017/09/19 21:13:00+00,38.864642,-76.985929,temp_566,,{67EDF281-F916-4C91-A34D-63E7087B36AF},,,1901
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/10 04:00:00+00,Morning,2017/05/11 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,21,0,0,2017/09/12 19:09:00+00,38.864642,-76.985929,temp_118,,{32BD7A48-9846-47C9-8F39-13E05F48E02C},,,1902
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/10/09 04:00:00+00,Afternoon,2018/10/10 04:00:00+00,Afternoon,Aedes,albopictus,Adult,No,No,No,2,0,0,2018/10/12 13:59:00+00,38.864642,-76.985929,temp_989,,{1F473F1F-A9ED-481A-9274-99B9B4884500},,,1903
-8570034.41408375,4702301.20556156,ABC Trap,CO2 with light,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2017/05/24 04:00:00+00,Morning,2017/05/25 04:00:00+00,Afternoon,Culex,pipiens,Adult,No,No,No,2,0,0,2017/09/12 18:47:00+00,38.864642,-76.985929,temp_669,,{CF3E6929-5CF8-4AF3-BF16-AC6DB79E00BB},,,1904
-8570034.41408375,4702301.20556156,Gravid Trap,Hay or grass infusion,8A,2105 14th St. SE,Washington,DC,District of Columbia,Fire Department,2018/07/10 04:00:00+00,Morning,2018/07/11 04:00:00+00,Morning,Culex,pipiens,Adult,No,No,No,49,0,0,2018/08/24 17:46:00+00,38.864642,-76.985929,temp_1096,,{0ABAAB1F-344C-4172-A78B-21B75C0AABB3},,,1905
